time,airspeed,altitude,vertical_speed,engine_rpm,engine_temp,fuel_flow
61,248.14341023336183,29931.314105800302,55.85356764330519,87.16734095566294,652.2590373926695,2523.8498925673052
62,238.9366502599397,30195.232424964444,-190.1821459374464,83.90415742538835,627.4542971096378,2588.5577081695046
63,238.0379337591933,29948.38912353375,63.704200959774894,92.1639031165742,664.9354063155554,2678.1684786466853
64,258.12525822394196,30132.681174699814,-198.3393326880621,85.54021311308794,636.778494421595,2363.532367409946
65,263.56240028570824,29708.62067119421,-126.57605497695839,84.18120003932346,651.3546469880965,2494.7526143936952
66,249.27989878419666,28780.591420861787,37.865661458474825,82.4929329849399,667.466176108029,2472.366470495578
67,260.03532897892023,29932.860418906846,59.44885467602481,88.29166057481932,663.885151365708,2543.374968596096
68,253.61636025047633,30711.37406804997,-237.8464930154258,87.60156223848321,650.5150008285325,2521.5668770933617
69,243.54880245394875,30463.107701120796,210.79715423657524,83.50793688575772,644.562514956769,2464.745375726338
70,253.61395605508415,30482.698742295586,114.40125566009458,86.72935403536727,664.2126786286335,2455.9097811389142
71,265.3803656646597,30618.06536090311,-140.94568712217676,80.47433209536143,660.1204246671293,2388.354914481595
72,249.64173960890048,30044.32879548072,-307.5169592898351,85.55491172521947,640.7245246993381,2598.786158240651
73,265.64643655814007,30098.657853702796,-28.980915816286263,86.35826905623009,638.0765952949746,2545.920418159953
74,223.80254895910255,29691.174052282826,-89.18874277223203,90.12198942867767,618.9146722745601,2591.7768197795135
75,258.21902504375225,29841.963571986475,22.62809141060456,82.68754359181393,652.3104776252538,2468.9603863524485
76,250.87047068238172,30307.88557488557,-72.6233322311133,81.16494211359303,648.759533824724,2434.316453130557
77,247.00992649534132,30601.94221858441,-401.49137214900196,82.31371611722487,667.0428706196382,2392.168493337077
78,250.91760776535503,29930.2768621595,-77.66938766023168,80.99029449905524,655.3858264022055,2535.891758374066
79,230.12431085399106,29774.905367574294,-61.12382221366259,89.00997207327696,670.0134379125903,2396.0206775471765
80,247.80328112162488,30000.2639794283,126.73220495481175,89.64591788507211,639.5395365812575,2684.8663068966553
81,253.57112571511746,30300.603374464557,-139.63993492220993,85.96064973384648,667.0722549645143,2369.235741890656
82,264.77894044741515,29278.07259193323,335.7349346745132,88.66388483705545,642.0662543134301,2527.36601192125
83,244.81729781726352,28851.90952343138,-382.32811013035143,85.4018751417407,661.663940926884,2656.685470721379
84,241.91506397106812,29724.73157525421,262.2334995605249,84.7146650568977,628.1186241120396,2559.908975926381
85,244.98242956415464,29389.64378704292,-44.86379417562096,84.00088714283872,653.5270294904929,2517.567371249178
86,259.15402117702075,29745.929901176343,171.91697446871123,84.06882702586731,620.2296808783113,2403.1516353038105
87,253.28751109659686,29926.109840591263,15.960296811746618,80.35659533107291,645.9929377108737,2361.8230811432295
88,244.7023979623296,29773.375795488493,227.91110720509386,85.79276429082202,656.6053099081687,2577.0050108917585
89,255.13267433113356,30726.23376723537,-77.47239291056225,84.87899826935787,642.1854717315335,2650.6147240774944
90,250.9707754934804,30163.37238230116,-219.72408503556244,87.23608217223362,634.2434355686605,2456.115000952183
91,259.6864499053289,30150.237179805416,284.10085745421264,85.28057048931583,662.691777039439,2386.093849238365
92,242.97946906122647,30311.1035720217,-22.696129176428236,84.51188889529273,648.4480581522962,2254.183056945098
93,246.72337853402232,29430.583441109615,44.31169472484212,82.3864209099771,642.65644029454,2401.9235156337463
94,246.0789184686784,30519.555893710134,246.95038280895903,85.21645971046529,650.6284388173142,2488.634315750096
95,235.36485051867882,29962.11785673227,-206.39104841888698,87.21471169244849,689.5500371291838,2659.9123240836734
96,252.96120277064577,30335.240308620607,119.09817952785147,81.56998302674842,667.3025427467231,2567.313369223297
97,252.61055272179888,29464.07138347992,-117.97895129257819,85.26242126104222,667.4386050228176,2530.508540470675
98,250.05113456642462,29223.120616991968,-26.43387112887437,85.69912885458845,656.5331947848855,2459.9880338698867
99,247.65412866624854,30408.944829012515,14.455793076857779,82.8458056491452,652.4972790886573,2441.6834282744044
100,235.84629257949587,30188.204763048758,-300.0443722893872,83.236431085276,614.0587656750438,2640.5647597507964
101,245.79354677234642,29548.974222821245,-155.76740856408696,85.69183254629864,639.815294803053,2520.073854075839
102,246.5728548347323,29565.168459362652,270.21457848262787,81.59973694512213,642.7913838019629,2289.739930807898
103,241.9772273077838,30562.717392207385,177.23823771695913,86.04977114574818,621.876619039287,2432.646035210276
104,248.38714288333992,29405.294053566337,-12.527915465446974,82.3139368790224,632.6387631467685,2414.1783968228374
105,254.04050856814538,30821.33647662798,48.624691702578616,88.18856107909966,620.2874529361604,2445.3735990822533
106,268.8618590121053,29549.689632676065,-58.84850112729153,92.0134832361649,649.4251424645394,2556.2910660285083
107,251.7457781283184,30319.19596280419,271.31667716559645,82.41772959489454,662.2814895627322,2489.255511820575
108,252.57550390722764,29835.69076212551,-40.070515558832774,86.60262358712403,666.6016177793649,2492.313459299634
109,249.25554084233832,30301.59371554117,46.36841842696961,82.81977428535394,656.2217669311887,2631.3473161325237
110,230.8122878470096,29727.942998942905,229.20602882841303,88.12286252139337,635.5490548820214,2430.353891021331
111,249.73486124550783,29918.603546963852,-155.47429696918132,81.20422477274435,621.0190226222006,2686.4199525887348
112,250.60230209941025,30020.45958769786,311.7578368993788,86.44176027528314,623.6469695089775,2432.8692408628913
113,274.63242112485284,29498.906272109263,-306.09228194867535,82.38103309933194,630.9652613411826,2508.919819661257
114,248.07639035218878,30370.412172710065,325.9284262225597,84.3790462327049,636.6671045294648,2471.8796404597233
115,253.01547342333612,29743.39321676421,-74.53511679039492,81.90692417455809,647.6037725301262,2512.341913350096
116,249.65288230294757,29885.70004232999,-48.53974956505635,87.46705141268725,634.7875367280955,2544.459199507313
117,238.31321962380468,29502.825312695742,-378.0020342365886,82.48905893668123,655.084638405024,2543.3835240088874
118,261.42822814515023,28718.833170602345,-90.95894347553858,86.65589277799549,646.5158974580079,2424.688266937942
119,257.51933032686776,29904.486118699915,-207.96130620537684,83.967705915213,650.1581856761154,2387.708532255243
120,257.91031947043047,31206.307710806457,-121.52926907469453,84.65658288460341,667.1037582900681,2750.3171790905712
121,240.9061254520526,30392.30214394901,-27.46219315777592,85.44326772220039,632.2965239869944,2451.601566039945
122,264.027943109361,29990.3698101328,191.55832289458112,82.71452598502346,656.2805686743856,2569.9212438671984
123,235.9814893720772,29868.554585395865,41.52067028012515,85.63110134062266,649.7904015728589,2339.2358689476805
124,255.8685709380027,30011.232946406024,61.53533068022276,89.59100369306323,644.9977057854546,2472.0387280095324
125,271.9045562580998,30273.559557587603,-219.10387776911247,82.66571564250185,663.2788448129894,2487.2800616017557
126,240.09463674869312,29409.593592345576,-176.15081792054605,88.51543042982154,663.1852123183551,2547.2815069927833
127,244.33702270397228,30557.160847334435,359.7450036702624,89.49429290046335,635.8026380601735,2227.754585900806
128,250.9965136508764,30357.69065772062,-147.04020695264933,82.55153503291587,647.2675912421312,2516.6140613078333
129,244.96524345883802,30359.092862853966,331.24165041145915,80.63483618472834,654.218175238761,2385.0258544632106
130,234.49336568933867,30219.237869404864,-48.6122397761733,85.90588270051529,645.9048987796613,2532.4345711194924
131,250.68562974806028,30009.808328846993,0.45758722870080987,83.35777743169938,658.775319984317,2396.3670803161835
132,239.37696286273896,30336.43061798341,214.07303204598597,90.605809657489,654.2178802686541,2414.451730407442
133,254.73592430635182,30295.907066870688,254.3784843877313,85.1044226214995,677.4884186053401,2472.637238960673
134,240.80575765766196,29822.97964452949,-22.162512055817498,82.59340177589446,627.0458129610532,2394.7670530396804
135,265.4993440501754,29713.19911355155,-77.64861070430777,81.55852146696486,648.1634601537891,2452.4465553264645
136,242.16746707663762,30050.92814763099,-11.184089704442624,88.26971487727249,636.3724623273172,2380.6624231456685
137,246.77938483794324,30774.510075747592,67.59150564642366,83.28644807774744,659.0616118315857,2316.682954830127
138,258.1351721736967,29380.44646217305,178.2607373739511,85.13148639838128,625.7424216493168,2601.795705242936
139,237.69135683566046,29266.23736712378,0.8459717988303153,87.86740823533744,655.1946906533733,2370.395130717607
140,252.2745993460413,30082.380420618258,123.77725960463073,83.54722494420751,640.5492735297748,2482.1319112392016
141,263.07142754282427,30025.443850928008,327.6719464541882,84.86221351377952,638.9875720081848,2575.2891081493785
142,233.92516765438774,30086.670832185206,76.26192245295694,84.95029477053244,628.3025269468897,2438.505589748396
143,251.84633858532305,30121.97659895425,62.33057120095567,87.04997353454827,643.0238608069849,2417.483410025446
144,252.59882794248423,29888.3988726826,-303.7821650180136,86.77223300653098,666.2675079543639,2522.6238088667424
145,257.8182287177731,30744.931719301043,-526.1460273658126,84.33965880623552,649.6221697470578,2611.793382272715
146,237.63049289121918,29199.54801076174,77.67514584603367,85.19094718448956,659.4152062681171,2383.068473491353
147,236.79543386915725,29585.751487609876,-18.964846256174447,83.88466296542954,674.9696273294941,2484.9852167982563
148,255.21941565616896,29948.372619925478,-102.95653498294838,80.56716277924167,653.9563337723387,2326.750540503267
149,252.96984673233186,29178.405594422915,48.70604083726893,85.7728025721944,641.6180064190648,2460.679899631781
150,252.50492850345876,29912.072797783963,-12.080745839381658,90.6765752824992,657.0087832277419,2503.4204684538076
151,253.46448209496975,30830.73508286401,225.5560501267797,82.34884257792682,641.8355578052856,2414.5375358244933
152,243.1997527842151,30010.44324414798,17.22217365179558,82.68091087119188,642.4336597505425,2454.300816617477
153,252.32253697161005,30115.35045285934,-149.3846570140335,82.38781668506877,627.2016080057152,2359.177323169255
154,252.93072473298682,29369.91761741371,198.0332477918578,87.17377533616937,663.8938623662659,2507.7078611381494
155,242.85648581973632,29691.81929598026,-43.4262149892405,86.34545636258932,644.2099613652584,2605.569424888315
156,268.6577451114476,29812.401809838033,105.30733673446142,84.52438692275064,652.7314736872379,2390.285613022954
157,254.73832920911786,29841.142451621883,-95.48214123856009,82.24594281508311,634.4605710709004,2437.7328233447615
158,238.08696502797352,30640.821897501883,-129.96537709948728,85.27713037491978,656.5392144457321,2550.254624645418
159,256.5655360863383,30278.845530362563,16.83364603713923,80.30613361799259,638.5708814279737,2621.2090719322737
160,240.2531832977268,29444.271021531484,2.565728708737024,85.43027970057248,647.8743691744727,2350.681018779107
161,257.87084603742454,30123.252389216002,95.9654070733666,87.61457315826381,663.1673904685869,2483.121526258405
162,261.585955790074,30249.110874248392,-53.72915066194851,81.24640259009897,661.8613896834879,2528.3130822319526
163,241.79317681648288,30570.074519260634,-367.27195675407944,80.40244516951101,649.6695489122459,2489.794360937115
164,259.63376129244324,30790.270343284188,-86.55477671767773,89.73831367508458,623.4780345093992,2252.3207933122912
165,254.12780926936497,29492.452904086065,158.76369342876313,83.16472108148625,694.8921585509096,2550.1090009308773
166,258.22060159994487,29594.571244394832,-59.47521584862129,88.40784353783147,676.1878845540971,2651.933635109064
167,268.9679298265395,29371.211070542693,-49.276680502909606,84.53800700440651,660.8401223733244,2511.6661751169504
168,247.54611883997129,29882.99007044651,197.27530118118742,84.51413554917602,638.7019432761355,2396.889394670574
169,242.46263835642512,30233.179187223166,-142.39464545178456,86.31523809848994,648.2961175744705,2448.6872753635716
170,241.10485570374476,30493.66725829455,-308.5606436485799,82.34800342976068,641.8486935533523,2676.9913067655593
171,241.84189715034563,29962.02448817874,-32.12622390509887,85.39749143048694,668.9578390864458,2590.996254086056
172,249.22898290585897,29840.076238372578,-96.8347902497474,83.85553175552772,653.9375433627775,2564.002661838433
173,253.41151974816643,30075.87899612437,-193.2492639506508,81.0385196697849,638.2375421246026,2535.6412583534375
174,252.76690799330018,29582.428549184988,-35.07569117973814,86.0124462241792,642.9386735131283,2433.8862887809028
175,258.2718324903602,31044.769360847386,98.30112944935672,84.21007657936624,666.8178221385485,2479.942881934423
176,250.13001891877906,29196.16948644097,-1.8577123135631493,84.52892551466587,674.0014677023072,2492.2077264321483
177,264.53534077157315,30092.370289447863,61.39621453724755,81.36951716975753,672.9249734522937,2554.9574316064445
178,247.35343166762044,31011.80310961482,362.6815397030846,89.77420110328842,661.3554809758097,2650.8918894266903
179,277.2016916658962,30003.399922279998,-68.57577231151282,87.63014255915834,646.2106269679605,2611.8338136793127
180,256.25667347765005,29904.980482499253,55.66972692893392,87.89246765251593,601.3772926200631,2358.061564420396
181,241.42842443583717,29821.277288594785,-101.8426725198269,84.08366589267496,654.4574003571233,2522.3994968901047
182,355.4711718070011,29909.804159118798,-169.27194397739459,42.78142899050239,825.4265218868773,2573.6763345167897
183,254.82472415243186,30686.424237338266,-116.98153068355397,90.85875214746854,652.0997314448203,2561.8860330144635
184,247.7653721467415,28894.069044335247,-95.75171430433771,84.8167074759824,650.8084602054981,2437.076623661258
185,257.1400049409209,30766.71685064816,71.89515950942511,82.75360061193985,630.1060675707627,2791.4109215768362
186,254.73237624573545,29288.021423774928,469.8151573401515,86.25040472344934,658.3611283527678,2372.291543766888
187,249.27171087343126,29866.673835382793,-143.20868725516806,88.50136236400989,659.4832447104777,2391.681155333395
188,241.53206281931594,29785.37778985067,-83.3250611230925,84.9308483317436,660.2350817308949,2523.359508126158
189,234.85152775314134,30294.27663488536,-12.62460262224965,88.83572550381813,664.1986550536008,2711.6803054963852
190,245.53485047932978,29200.937824058125,79.15976974194942,88.2489998155506,659.0607746738243,2416.380514929583
191,258.56398794323474,30231.08633304097,52.710162390956995,81.77085643779382,643.8495588269163,2473.4171634353006
192,252.14093744130204,31012.154811643428,256.81915878962343,82.97862968302157,648.9374472812586,2607.7293673015693
193,237.54261221288013,29318.412997703595,-485.27841410704167,87.8726114898393,651.3668730088007,2498.2137845112265
194,251.73180925851182,30094.8530838052,-477.38597403913457,76.86216230856868,651.6154917365993,2466.5396145469704
195,253.85317379728838,29669.008911101697,-99.17563440202986,84.55163292050503,664.9732648395759,2556.563290188672
196,324.5027909155016,30212.94360309652,219.46003750874175,49.16346167260684,795.5082996323217,2527.2517990229594
197,251.5372510594553,30009.573888707877,-313.12960632111924,83.57033859569943,681.1601515935492,2603.0438785636793
198,250.58208718446,29679.256545477845,-601.5264679387515,84.10353973291238,683.0970346982701,2629.1468889065363
199,238.57029702169376,30243.936142435537,114.23588124384175,83.92526686627748,651.1947437392089,2530.7003060005363
200,253.57787360348283,30902.17405489337,48.731444740542884,83.34321624366217,592.4501667731095,2529.173272537831
201,255.60784526368235,29904.54810413635,-218.04168135988596,81.70856905111356,668.552486991909,2521.4110982286134
202,260.83051243175277,30359.87897107409,-197.10792014418598,91.87573380045606,641.8943549151942,2548.913055664929
203,260.53802052034905,29353.363521064417,-193.9487439269349,90.60238601248405,637.9777411725349,2505.5170637871465
204,236.2233063204291,29521.781811590994,22.107063494788026,81.51380253923115,644.0233208751595,2499.939151767771
205,240.62174960084877,30236.20313894019,-125.26305523660139,89.7463502539107,643.3003542977809,2619.6627120827243
206,255.1503526720866,30742.058014267983,98.81278379510393,83.80160352858144,659.1840471515809,2651.6116180355043
207,255.13785950912208,30177.80667439283,-570.9253325808783,85.38756241999513,626.6084633131067,2349.244705536658
208,255.15047686306048,29843.470984738422,-171.37037302555987,84.81017812030925,633.8341888131259,2501.002115174057
209,288.5273149065472,29999.645702711678,-225.21079218221004,83.0207540762381,655.1473783129612,2431.1305566554765
210,255.70890510693167,29374.79613301514,-51.26813567449844,87.95155703081844,659.3441604561996,2468.902853351393
211,261.355656401806,30302.257663177683,-107.6095516980277,85.37765959172998,659.6231246740401,2540.251620973532
212,259.54001763493204,30441.166531161703,159.5687559791533,83.57034573034228,638.1944558160005,2566.943837154247
213,256.51391251305796,29773.95483358346,-371.8673543320115,81.08623166859859,635.3260152610064,2488.7873556388654
214,246.84730755359655,29764.97892612025,9.0982952661504,82.31921495884264,642.4004774931813,2308.66596652772
215,257.5896922049327,30132.939114826026,111.6672846423411,80.0758596531937,653.5980912842708,2403.495441942382
216,242.2717478546243,29781.6401319797,371.32948731239094,85.03667064524551,672.2821605390883,2589.6499670200164
217,247.63181393259993,29966.93369268709,-96.35319421869504,81.41000322314682,619.2884422134388,2225.957357796507
218,245.14636452170896,31049.860894583257,64.8917208705034,84.20331846244437,646.6890686456245,2618.7427151682
219,250.81874139386323,29876.487149627003,-360.772558512473,89.11030556083111,630.009823384622,2552.1229990644542
220,273.14658566673506,29820.82992398939,-478.3912408626048,88.59789871876475,625.2163598396977,2631.617608153002
221,231.32734807408252,29676.22909718242,168.95487515633997,84.90316931769215,664.5043496801723,2480.143081311904
222,256.86260190374514,30372.09598574997,-1.1120587296141131,84.73874582157055,658.1693686174901,2293.8594575977095
223,233.87284128810347,29909.387913390947,235.70253795968458,90.63962364826303,656.741502739209,2543.03626415065
224,245.28068134210565,29675.313480839286,-274.68057779394985,86.56226836107614,663.8153875959649,2627.465312403834
225,260.8895059696737,30660.652016136504,103.9804279057505,84.01658062037043,642.804216548508,2592.4721805513423
226,250.64280019095463,30709.801502256818,373.76356810877064,80.72194564863864,643.5104372549971,2433.7308516511966
227,239.22255222070694,29699.78821713065,83.94112167145317,86.18161965449423,682.7859592508386,2508.6761075462646
228,242.84696290740033,29066.73002431969,55.31630111820975,87.48797131774859,646.3014341861063,2446.7163731220076
229,256.79597748934674,30503.756844918462,1.7112161648699664,83.10504542645907,661.0269816958114,2418.0733535810627
230,242.69633368282862,29657.685087119997,-314.17629142518246,85.87360826541409,650.0957231144497,2595.538857117985
231,252.16458589581976,30395.312799581385,271.11458714206964,83.90928011525492,622.2761220488238,2380.2467688734837
232,250.45571839903815,29014.94809114408,-122.17152796101315,84.447902802403,619.330564942981,2410.6183569418386
233,243.48399652394184,30446.298669149655,100.8966512766034,77.53653382731301,641.3152367009014,2389.5974366527616
234,271.4394408932533,29394.41403535961,-312.6068613142507,84.33465578885159,665.8415187750498,2350.9752476700955
235,256.33919022318014,30365.38205953326,-235.8919329015561,87.90810790722416,661.82437484954,2514.6414291842602
236,229.74857413342392,30007.136533918216,287.0174798444471,83.10579233330033,663.7111574633605,2616.1503048481977
237,251.86454314769426,29523.030290301678,-69.46045779156859,85.15757910464595,635.1943073159553,2481.5123243754733
238,243.3821353523161,29796.48184353661,290.6550952085089,82.73214787992424,674.2380873518347,2349.425219943583
239,258.5243333479622,30343.15922847835,-15.646131811703562,86.08132502887833,635.5266004972042,2583.9944539742028
240,242.074792615673,30052.94722655762,-368.3795545915715,84.35043040739149,653.1923659800495,2668.570175403497
241,248.852635585331,30292.206490236244,178.4135199463441,82.18227537795399,649.8447156513839,2435.3757675853403
242,255.04987278980457,30988.22029225774,-117.97846355112156,88.99765440299538,647.3918926952812,2452.144573328228
243,258.65755194170123,29217.879194144476,139.7377627034087,87.78679604059664,670.0788820744341,2551.5660630083394
244,237.99703592944223,30808.606287484312,5.042173508016424,83.18527970821548,639.4233421975106,2662.1873747785053
245,246.6549876415905,30052.177968761607,-308.62364558857405,86.49336492825333,629.7559211643211,2448.0165854274774
246,245.25054688839043,29550.607975838437,32.85895307411381,86.61223600846114,650.2999322930963,2366.7550219001796
247,243.4667076742629,29334.843187130504,439.2446284305598,86.92690370503352,644.0025989857021,2563.1418606272405
248,267.654542402811,29905.439804611484,98.59729170289184,79.91723231201476,700.6607437862397,2579.90680731423
249,254.04981710960956,30460.82505596223,-11.503550601092625,88.01981962309789,660.1476121465996,2500.6131450435228
250,237.39116045664954,29936.225439811235,215.06868039137953,83.2909031112228,643.8598913717207,2444.186674034255
251,259.17861947054774,30755.577465123675,42.13369304062216,83.9265161996762,634.1583264621937,2599.437873099205
252,271.22156197012634,29274.41215497422,41.90684605255887,92.9136452567806,621.7956738414682,2552.8036004547967
253,260.32465260551146,29993.955526076974,-218.3250344318205,85.90562014216303,634.6217137139386,2423.156448309651
254,234.80630034045987,29373.803277793442,46.76960515791968,83.84103257365847,651.724126576387,2504.909473130567
255,245.15765927133748,30181.815941312485,207.08868328338897,78.38411688173228,671.4099297739216,2364.8292467975352
256,262.6691114918662,30443.44369504865,-167.21243042000492,89.16929240183907,666.8253371358188,2568.589045643792
257,242.9233053438122,29789.61910315947,284.8991642493895,80.9643709875742,653.4364224746957,2473.7766430617144
258,254.43819428146227,28697.893071686434,-18.341204829025195,81.98968328950149,645.1524850144627,2456.428916761526
259,257.7463405342934,30099.474073398247,-177.55390230770814,84.00594310273645,654.0321853461824,2496.7125514847567
260,240.73069528421917,30218.369275866753,199.5264153840489,89.24923537510088,642.2204300377314,2504.0307699330247
261,249.404746439382,30202.147377480847,-57.358847147653854,87.31971995999727,675.7754599364581,2589.493006156556
262,217.58732659930928,30617.891095911076,151.90297749722157,84.52648747047922,647.1621472808738,2559.109053132522
263,239.7561235866571,29464.473160175476,-58.35172645170743,85.92487619091646,648.7049321262991,2484.3590721207197
264,247.4743184860684,30340.108052725223,-11.965228705980739,83.19884292138669,616.7626636246899,2576.3668149718997
265,237.5221681803515,30596.253756238988,98.71204086685832,85.41896106869605,647.0684773021585,2540.0737253691614
266,266.32411303931633,29110.70620799674,58.17941151800118,85.22001023433441,662.5472620694741,2457.3400363713963
267,235.69858622039368,30159.825912959488,-399.10635609034773,87.90630968704406,633.9841613444219,2487.5281841763513
268,245.59955513303015,29747.910084496165,-224.24874801887836,87.90153436731686,638.7391949826078,2485.177711115688
269,251.3074057728609,29959.238663449178,185.88199695816309,86.48193214661694,661.8906652660049,2550.52613431742
270,264.4127328906612,30173.83824176917,-26.42731778030945,83.9129573273617,627.8501416472292,2463.297738527836
271,235.64137848820562,29756.385717943223,-104.74626055428435,87.22546688317038,665.8670151131288,2460.9590813578366
272,261.6316375215496,29662.145960419195,-271.71480305149487,84.72409460139086,642.0178416474034,2696.875730943396
